00093275-a	ind:def	dipindahtangankan kepada pemilik lain
00093556-a	ind:def	dialihkan secara hukum kepada kepemilikan lain
00094239-a	ind:def	tidak dapat dibeli atau dijual
00094460-v	ind:def	berkembang maju dengan pesat
00094799-a	ind:def	(Bayi baru lahir) menunjukkan tanda-tanda kehidupan setelah lahir
00094941-a	ind:def	mampu hidup atau tumbuhan normal
00095280-a	ind:def	tidak lagi memiliki kehidupan
00096072-a	ind:def	dibunuh oleh serangan mendadak karena alasan-alasan politik
00096913-a	ind:def	singkatan dari "mati saat kedatangan"
00097022-a	ind:def	memiliki penampilan fisik dari kematian
00097305-a	ind:def	ditandai untuk kematian tertentu
00097906-a	ind:def	membunuh secara tidak sah
00098307-a	ind:def	(Bayi baru lahir) tidak menunjukkan tanda-tanda kehidupan pada saat kelahiran
00098450-a	ind:def	tak bernyawa seperti batu
00098517-v	ind:def	pulih semula selepas sakit kuat
00098529-a	ind:def	(Kelenjar eksokrin) menghasilkan sekresi dibagian sel yang melepaskan sekresi
00098736-a	ind:def	(Kelenjar eksokrin) menghasilkan sekresi yang mengatur suhu tubuh
00098933-a	ind:def	(Air) naik ke permukaan di bawah tekanan hidrostatik internal
00099097-a	ind:def	(Air) muncrat secara alami ke sumur
00099290-a	ind:def	mengerahkan kekuatan atau mengandung energi
00099704-a	ind:def	(penggunaan mineral/batuan) dalam keadaan aslinya
00099874-a	ind:def	tidak menunjukkan kapasitas untuk mempertahankan hidup
00100373-a	ind:def	tidak memiliki kapasitas untuk mendukung kehidupan
00100506-a	ind:def	(sebuah bola) yang keluar dari permainan
00100634-a	ind:def	diatur dalam urutan sesuai abjad
00100881-a	ind:def	abjad yang teratur (untuk pembaca awal)
00101331-a	ind:def	buta dan makanan tergantung pada orang tua
00101609-a	ind:def	tidak mementingkan diri sendiri
00102079-a	ind:def	tenggelam dalam kepentingan atau pikiran sendiri
00102786-a	ind:def	mampu ditafsirkan dengan dua cara yang biasanya bertentangan
00102930-a	ind:def	menyerupai nubuat dalam ketidakjelasan berpikir
00103447-a	ind:def	kata-kata yang memiliki banyak makna
00103567-a	ind:def	ambigu (khususnya dalam hal negatif)
00103953-a	ind:def	hanya memiliki satu arti
00104051-a	ind:def	mempunyai cita-cita tinggi
00104318-a	ind:def	ditandai oleh ambisi dan energi agresif serta inisiatif
00104533-a	ind:def	menginginkan atau berjuang untuk mendapatkan pengakuan atau kemajuan
00104699-a	ind:def	sangat termotivasi untuk sukses
00104825-a	ind:def	tidak terpenuhi atau frustrasi dalam mewujudkan ambisi
00105023-a	ind:def	memiliki sedikit keinginan untuk sukses atau prestasi
00105197-a	ind:def	dicirikan oleh kurangnya ambisi atau inisiatif
00105388-a	ind:def	berhubungan mata abnormal di mana visual yang tidak fokus pada retina
00105566-a	ind:def	berkaitan dengan kondisi mata normalsdiaman gambar dalam fokus terlihat jelas
00106020-a	ind:def	biasanya memiliki jumlah yang diharapkan
00106821-a	ind:def	kurangnya amplitudo atau kuantitas
00107250-a	ind:def	standar yang lebih rendah
00107648-a	ind:def	dicirikan oleh metabolisme konstruktif
00107875-n	ind:def	lemparan dengan lintasan melengkung
00107984-a	ind:def	ditandai dengan metabolisme destruktif
00108263-a	ind:def	berkenaan lembah dan sungai-sungai
00108434-a	ind:def	lembah dan sungai-sungai
00108698-a	ind:def	yang berkaitan dengan cacat mata atau lensa
00109133-a	ind:def	miring ke bawahsmenciptakan sebuah palung
00109261-a	ind:def	bermigrasi dari laut ke air tawar untuk bertelur
00109382-a	ind:def	bermigrasi dari air tawar ke laut untuk bertelur
00109504-a	ind:def	(ikan) berpindah antara air segar dan air garam
00109633-a	ind:def	berkenaansarus udara atau angin
00109782-a	ind:def	arus udara atau angin
00109966-a	ind:def	perkembangan psikoseksual saat perhatian anak terkonsentrasi pada daerah dubur
00110497-a	ind:def	sebuah rangkaian output yang sebanding dengan input
00111129-a	ind:def	proposisi yang nilai kebenarannya ditentukan oleh pengamatan atau fakta
00111604-a	ind:def	berkaitan dengan bahasa di mana setiap kata biasanya mengekspresikan ide
00112231-a	ind:def	terampil dalam menggunakan analisis
00113015-a	ind:def	ditandai dengan nada yang menunjukkan perbedaan gramatikal
00113245-a	ind:def	nada yang menunjukkan hubungan semantik antara kata dan kata dasarnya
00113663-a	ind:def	(tanaman berbunga) yang terdiri dari carpels
00113853-v	ind:def	tidak sensitif dan tidak berperasaan
00114797-a	ind:def	ditandai dengan kemarahan atau kebencian atau permusuhan
00116058-a	ind:def	hampir tidak menunjukkan kemarahan
00116079-v	ind:def	mengubah (tanaman tetap) menjadi humus
00116365-v	ind:def	berkembang menjadi sebuah kreol
00116619-v	ind:def	mengubah ke dalam bentuk atau gaya novel
00116744-a	ind:def	berasa marah dan kecewa
00116744-a	ind:def	kebencian yang kuat atau sinisme
00117085-v	ind:def	mengganti atau mengubah menjadi opal
00117235-a	ind:def	tidak menunjukkan dendam atau keinginan untuk membalas dendam
00117346-v	ind:def	konversi menjadi suara atau gambar
00117385-a	ind:def	perasaan dan kesadaran tidak terstruktur
00117961-a	ind:def	tanpa perasaan atau sensasi
00117985-v	ind:def	tinggal diam di sesuatu kedudukan
00118066-a	ind:def	kehidupan hewan yang dibedakan dari kehidupan tanaman
00118238-a	ind:def	tidak dikaruniai dalam kehidupan
00118567-a	ind:def	memiliki kehidupan atau kekuatan
00118922-v	ind:def	mempertahankan posisi yang sama
00119279-a	ind:def	mengaruniakan hidup yang segar
00119409-a	ind:def	bukan animasi atau menghidupkan
00119533-a	ind:def	kurangnya kegiatan atau kegembiraan
00119875-a	ind:def	membuat riang gembira atau ceria
00120010-n	ind:def	melompat dengan sebelah kaki
00120132-a	ind:def	tidak cerah atau dimeriahkan
00120411-a	ind:def	kelas kata benda yang menunjukkan hal-hal yang tak hidup
00120515-n	ind:def	gerakan dan gaya akrobat
00120784-a	ind:def	yang tidak dikenal atau disebutkan namanya
00121183-a	ind:def	ditandai dengan dua nama
00122386-a	ind:def	ada sebelumnya atau sebelum sesuatu
00122485-v	ind:def	mengalami pembakaran sampai berderak
00123485-a	ind:def	datang pada tahap atau waktu berikutnya
00123804-a	ind:def	bengkok atau melengkung ke belakang atau ke bawah
00123961-a	ind:def	membungkuk atau melengkung ke bawah
00124077-a	ind:def	hidup atau tumbuh dalam air
00124226-v	ind:def	modifikasi untuk mencapai efisiensi maksimum dalam kapasitas penyimpanan
00124493-a	ind:def	hidup atau tumbuh di darat dan sebagian lagi dalam air
00124918-a	ind:def	hidup atau tumbuh di atas tanah
00125170-a	ind:def	bepergian atau melewati atas tanah
00125289-v	ind:def	berbentuk gulungan atau silinder
00125319-a	ind:def	hidup di darat dan di air
00125553-a	ind:def	awal bentuk larva dan dewasa terestrial
00125711-a	ind:def	ada atau datang sebelum
00126116-a	ind:def	disebutkan atau dinamai sebelumnya dalam teks yang sama
00126339-a	ind:def	pengantar atau kata pengantar
00126702-a	ind:def	mempersiapkan untuk studi kedokteran
00126830-a	ind:def	sebelumnya dan mempersiapkan sesuatu
00126972-r	ind:def	berdasarkan alasan-alasan teknik
00127296-a	ind:def	datang setelah atau mengikuti
00127543-a	ind:def	langsung disusul dengan yang lain
00127661-a	ind:def	sebagai akibat dari apa yang terjadi sebelumnya
00127815-a	ind:def	untuk disebutkan atau ditetapkan
00128137-a	ind:def	yang berikutnya dalam garis suksesi
00128467-a	ind:def	didukung atau dibenarkan oleh preseden
00128477-n	ind:def	Memukul bola dengan ringan
00128733-a	ind:def	tidak memiliki contoh sebelumnya
00129103-a	ind:def	terjadi atau ada sebelum lahir
00129276-a	ind:def	terjadi selama jangka waktu sekitar kelahiran
00129729-a	ind:def	setelah makan (terutama makan malam)
00130778-a	ind:def	dekat ujung kepala atau terhadap bidang depan tubuh
00131176-a	ind:def	bersebelahan dengan tulang dahi
00131692-a	ind:def	terletak di atau dekat bagian belakang binatang
00132040-a	ind:def	dekat atau ke arah posterior
00132385-a	ind:def	pada atau di dekat perut (primata)
00132754-a	ind:def	memanjang dari belakang ke perut
00133065-a	ind:def	tidak tunduk pada banding putusan hakim
00133335-a	ind:def	tidak memiliki sebuah embel-embel
00134060-a	ind:def	mudah berbicara atau melakukan bisnis
00134328-v	ind:def	membuat kasar atau liar dalam perilaku atau ucapan
00134401-a	ind:def	keintiman yang mengecilkan hati
00135193-a	ind:def	kualitas kemampuan dan pekerjaan yang sesuai bagi siswa di kelas tertentu
00135342-a	ind:def	tepat sesuai untuk kesempatan itu
00135455-a	ind:def	sesuai untuk kondisi atau tujuan atau kesempatan atau karakter seseorang
00135667-r	ind:def	dari sudut kepentingan kebangsaan
00136185-a	ind:def	tidak sesuai untuk tujuan atau kesempatan tsb
00136354-a	ind:def	berutang dan harus segera dilunasi
00136727-a	ind:def	terhutang oleh penerima pada pengiriman
00136884-a	ind:def	pembayaran terutama seperti yang ditentukan
00137943-a	ind:def	tidak sesuai atau tepat
00138782-a	ind:def	tidak tepat atau keliru
00139126-a	ind:def	melibatkan pemikiran dari fakta-fakta
00139173-r	ind:def	naik/turun ke darat
00139870-a	ind:def	memiliki kolom pada semua sisi
00140437-a	ind:def	tidak sesuai untuk tunduk pada arbitrase
00141316-a	ind:def	memiliki serangkaian kolom diatur secara berkala
00145299-v	ind:def	membuat sulam biku pada
00149296-v	ind:def	menyadarkan seseorang dari lamunannya
00151755-r	ind:def	dari ujung kaki sampai ke ujung rambut
00152018-n	ind:def	perbuatan menyamakan diri dengan seseorang
00157624-r	ind:def	sampai ke akar-akarnya
00158309-r	ind:def	sekadar (sekedar)
00159236-v	ind:def	tumpukan pekerjaan atau pesanan yang belum ditangani
00161932-r	ind:def	di depan orang ramai
00161987-v	ind:def	mengubah suatu hukuman dengan yang lebih ringan
00162083-a	ind:def	yang dapat dilepaskan/ditinggalkan
00168694-a	ind:def	baik rupa paras dan budi pekerti
00169305-n	ind:def	gerakan miringnya pesawat ketika membelok
00171127-v	ind:def	memberikan ciri-ciri seseorang atau sesuatu
00171590-a	ind:def	dapat dianggap disebabkan oleh
00171852-v	ind:def	berkembang maju dengan pesat
00181559-v	ind:def	mengambil sesuatu dari seseorang
00185778-n	ind:def	pembedahan untuk mengeluarkan bayi
00185970-r	ind:def	dengan tidak senang hati
00190431-n	ind:def	angka yang didapat dari hasil lemparan bola masuk keranjang bola basket
00194534-v	ind:def	menyebabkan seseorang kecil hati
00199309-v	ind:def	memberikan ciri-ciri seseorang atau sesuatu
00201058-n	ind:def	kutipan dari sebuah karya
00202236-v	ind:def	memberi gambaran yang keliru
00203783-r	ind:def	tempoh masa yang tidak pasti
00204585-v	ind:def	kembali mengerjakan kebiasaan lama yang tercela
00209837-v	ind:def	menjadi busuk atau rusak
00216692-v	ind:def	menyebabkan basah kuyup dan kusut masai
00218330-v	ind:def	menjadi seorang yang cekal hati
00219856-n	ind:def	memilih mati supaya tidak lama menderita
00220023-n	ind:def	pembunuhan yang tidak sengaja
00220409-n	ind:def	pembunuhan yang tidak sengaja
00221056-n	ind:def	pembunuhan yang tidak sengaja
00221964-v	ind:def	meletakkan guni pasir di
00223720-n	ind:def	pembunuhan yang tidak sengaja
00223983-n	ind:def	pembunuhan secara besar-besaran
00224599-n	ind:def	hukuman bunuh tanpa pengadilan
00228078-n	ind:def	pembunuhan dengan kejutan elektrik
00228417-r	ind:def	jangat liat kurang panggang
00233263-a	ind:def	yang terdiri dari pada dua dewan
00234057-v	ind:def	berkembang maju dengan pesat
00236581-n	ind:def	naik ke takhta kerajaan
00240293-v	ind:def	membuat kelihatan lebih besar
00244918-r	ind:def	di bawah tapak kaki
00246296-r	ind:def	sekadar (sekedar)
00246746-v	ind:def	meningkatkan tiga kali lipat
00247048-v	ind:def	bertambah atau menambahkan empat kali lipat
00251064-v	ind:def	berkembang maju dengan pesat
00251820-r	ind:def	dari segi undang-undang
00252019-v	ind:def	berkembang maju dengan pesat
00253761-v	ind:def	berkembang maju dengan pesat
00254711-r	ind:def	tiap-tiap dua minggu
00257580-n	ind:def	bilik mandi dengan pancuran mandi hujan
00266149-n	ind:def	gerak maju yang perlahan
00269423-v	ind:def	menekan dengan tiba-tiba
00271403-v	ind:def	menyeimbangkan dengan tolak bara
00275607-v	ind:def	mengurus surat-surat keterangan diri
00276840-r	ind:def	di luar pengetahuan umum
00281291-n	ind:def	cara yang tidak jujur
00282050-n	ind:def	gerak maju yang perlahan
00282858-r	ind:def	dengan tidak berhenti-henti
00290125-n	ind:def	berjalan dengan gaya angkuh
00292672-v	ind:def	melukai seseorang hingga cacat
00295120-v	ind:def	menjadikan tegap dan tahan lasak
00298507-a	ind:def	pengelolaan sesuatu perusahaan diserah kepada pemerintah
00300761-v	ind:def	memberikan ciri-ciri seseorang atau sesuatu
00302464-v	ind:def	membuat menyukai kehidupan di rumah
00304670-a	ind:def	angin bertiup kencang sekejap-sekejap
00308279-n	ind:def	perjalanan hidup yang penuh halangan
00311687-n	ind:def	lawatan ke tanah suci
00314384-r	ind:def	dari hati ke hati
00315390-n	ind:def	berlayar dengan perahu layar
00318035-n	ind:def	kutipan dari sebuah karya
00329817-v	ind:def	membagi dalam dua cabang
00334356-n	ind:def	lari dengan tiba-tiba
00336274-n	ind:def	mode rambut yang pendek
00337210-n	ind:def	gerakan yang terayun-ayun
00341435-n	ind:def	gerakan ke depan ke belakang
00343015-a	ind:def	yang tidak dapat dihindari
00344886-v	ind:def	terjadi sebagai hasil dari
00351576-v	ind:def	berjalan dari dunia yang fana
00353249-n	ind:def	sikap yang tak berlebihan
00353992-n	ind:def	penurunan nilai mata wang
00354452-v	ind:def	tahan darah dari mengalir
00358431-v	ind:def	meninggalkan dunia yang fana
00358985-r	ind:def	tiap-tiap jam satu jam
00360950-a	ind:def	dapat mengekang hawa nafsu
00361837-a	ind:def	melakukan persetubuhan secara rambang
00362173-a	ind:def	terjerumus ke lembah kehinaan
00365936-a	ind:def	tidak berisi butiran kecil
00371717-v	ind:def	mencuci dengan air mendidih
00371823-v	ind:def	mencuci dengan air mendidih
00378665-r	ind:def	dengan tidak sepenuh hati
00384782-a	ind:def	warna kuning keperang-perangan
00388065-n	ind:def	luka yang panjang dan dalam
00388065-v	ind:def	menyebabkan seseorang mempunyai ciri tersendiri
00393677-v	ind:def	menyesuaikan diri dengan iklim
00397720-r	ind:def	dari ujung kaki sampai ke ujung rambut
00399074-v	ind:def	menjadi busuk atau rosak
00401639-n	ind:def	menghidupkan kembali kenangan lama
00402130-v	ind:def	berkembang maju dengan pesat
00402764-r	ind:def	dengan cara yang sungguh ajaib
00404073-r	ind:def	yang boleh menyebabkan kematian
00411020-v	ind:def	berkembang maju dengan pesat
00411755-r	ind:def	ke arah barat laut
00411792-v	ind:def	menghilangkan sifat-sifat kebangsaan
00422090-v	ind:def	timbul dengan tiba-tiba
00429964-r	ind:def	gedung DPR di AS
00431396-r	ind:def	dengan cara yang cantik
00434374-v	ind:def	berjalan dari dunia yang fana
00436848-r	ind:def	tiap-tiap suku tahun
00437381-r	ind:def	dengan cara yang aneh
00442057-a	ind:def	berlawanan dengan jalan jarum jam
00452734-n	ind:def	Pelepasan para pemburu dengan membuat suara yang keras di semak-semak
00455529-v	ind:def	membilas air ke dalam
00458810-a	ind:def	tanpa kaos kaki panjang
00462409-a	ind:def	menandakan hari hendak hujan
00467686-r	ind:def	dekat dengan tempat itu
00467810-r	ind:def	dekat dengan tempat itu
00477382-v	ind:def	membentuk di atas kelebut
00477528-v	ind:def	membentuk di atas kelebut
00479060-v	ind:def	membenamkan ke dalam air sehingga mati
00481739-v	ind:def	menyusun (UU, dan lain-lain)
00482473-v	ind:def	menyiram kobaran api dengan air
00482893-v	ind:def	menyiram kobaran api dengan air
00485891-v	ind:def	berada di tempat teratas
00487408-r	ind:def	di sebelah bawah muka surat
00489475-n	ind:def	membagi dua daun terup
00490968-v	ind:def	mencatat waktu dengan kronometer
00491292-r	ind:def	dengan cara yang berguna
00491689-v	ind:def	menduga berapa dalam v
00493929-v	ind:def	menurunkan nilai mata wang
00501479-n	ind:def	sejenis permainan seperti bilyar
00507464-a	ind:def	sesuai antara satu sama lain
00511212-n	ind:def	perbuatan yang mengikut hawa nafsu
00512186-v	ind:def	menjadi tidak cakap/bisa
00514175-a	ind:def	penganut ajaran agama Protestan
00515072-r	ind:def	dengan cara yang berliku-liku
00515681-r	ind:def	(Obat-obatan atau otot) secara sinergis atau interaktif
00515803-r	ind:def	(Kelompok) yang sinergis
00516034-r	ind:def	sehubungan dengan penggolongan / taksonomi
00516150-r	ind:def	dari sudut pandang topologi
00516322-r	ind:def	dengan cara yang menjengkelkan
00527935-v	ind:def	mengeraskan dan meningkatkan kegunaan sesuatu
00531644-v	ind:def	membebaskan dari pajak setempat
00533773-v	ind:def	berlubang-lubang seperti indung madu
00538323-v	ind:def	berjalan dari dunia yang fana
00542120-v	ind:def	mencapai atau memasuki suatu bentuk
00543410-v	ind:def	berkembang maju dengan pesat
00545557-v	ind:def	berkembang maju dengan pesat
00549236-a	ind:def	bercakap dengan panjang lebar
00549826-a	ind:def	menulis dengan panjang lebar
00552815-v	ind:def	menjadi busuk atau rosak
00553407-v	ind:def	bertukar posisi tanpa mengubah nilai
00555240-v	ind:def	menanam semula di tempat lain
